# 1:Iterations 2:l 3:n 4:real(guess) 5:imag(guess) 6:re(omega) 7:im(omega)
100    0    0    0.1104    -0.1048    0.1104549379335831846953315545149952354380738342533713264648095662844493277811084    -0.1048957106130748953723574445955623051014245329222569918740800365534235792602361
100    1    0    0.2911    -0.0980    0.2929361332672828090039059571487337751134859993712564601421981889183810673913098    -0.09765998891357812999432338734700935703711036507705915178693387047285884345825236
100    2    0    0.4832    -0.0968    0.4836438722107129867284142717829800897484727827852048826444064269297867872927647    -0.09675877597828786265883647578525830403507466750501756171909214235673351217167937
100    2    1    0.4632    -0.2958    0.4638505790197655329043129298455769678726953456547736222501863961543774672067328    -0.2956039369879625186437789476331959873376071209280047236769174395411541025502942
100    3    0    0.6752    -0.0965    0.6753662325366205353202578937181983356042737631598501308797879642660821802603589    -0.09649962773400958387689650825638000226800461235711682000988491576413396823693471
100    3    1    0.6604    -0.2923    0.6606714979559624748182288674616547838661894345759027473151821798812022392528581    -0.292284785138411886582729426012742932048310675790147415731581556715426620655031
100    3    2    0.6348    -0.4941    0.6336258076943236678906292384243899510055314796281854985976522405461496774274131    -0.4960082304031267501515965362679841234548337298935296846127218069068459075848857
100    4    0    0.8673    -0.0964    0.8674156417378790172233217568283832174271354932974993012136475455866877034217941    -0.09639169234802256387194884157712125576151014436877414788425334428787843499049978
100    4    1    0.8857    -0.2909    0.8558080351237755886995704950994094219439445067607011769748566117005081511737452    -0.2908760225332741894858812808714017082400341309526298747458630298762876827758918
100    4    2    0.8345    -0.4895    0.8336921325614892775640344149017609221964739930989032516937628923720501677311463    -0.490324894618146279489255353456975488348000062780292700686490866147554981659029
100    4    3    0.8064    -0.6926    0.8032881128609986654159363974903627197296596936877163245128169230818431411370441    -0.697481551234429895907622342274603146101873257246187562000752364465255610553051
100    5    0    1.0585    -0.096225    1.059611820809110841788355730922254189652055654961219911770038462167460852733639    -0.0963367812570672886089499272528792150407595527901035108994389061048237700951634
100    5    1    1.0585    -0.28868    1.050040945717610411040698602271541047028146523868642018655207966026168384094376    -0.2901540882126493200421663710552770239759689147968354931168444263215571169307828
100    5    2    1.0585    -0.48113    1.031498254599526945859414521113990638755229160819812263512617425409914975264859    -0.4873446076810882046338463023636786492399241479732659003329958199606446496943652
100    5    3    1.0585    -0.67358    1.005203463903999355914513895734763865945323624191765485348219804964080569220243    -0.6899274939252425791925329532824431393196852085033513159307514202410907551052885
100    5    4    1.0585    -0.86603    0.972969358315823139794378666413113275297500327139307733663449423358766483078619    -0.8994811945922122537952155618540058604471713783207188734748873975041638737394095
100    5    5    1.0585    -1.0585    0.93702675000647525171687684609080178489118728264099172803653649661398720088776    -1.116881234405753256185096091311740481401791148344173459955015376620891603875134
100    6    0    1.2509    -0.096225    1.251886529708680674131095771896300496728594932937025247481988751899427185709693    -0.09630511804148958221624558499834815297207992238195785202917251546615208705766127
100    6    1    1.2509    -0.28868    1.243752263482549791849610949853183261518509431823630343109620713962826509125777    -0.2897362984028882202262316629019898386722424333798443789816398223392500802394226
100    6    2    1.2509    -0.48113    1.227845187219947665078155759485442008209565213602189374013573870641078164276314    -0.4856018117300010381371866476511766961808780958021467855638395303987440687523438
100    6    3    1.2509    -0.67358    1.204901227910288452673676626798142629085166762142041327103186861311992270249247    -0.6854152856476508668473678711721900394094086583625565359340574396443190785429556
100    6    4    1.2509    -0.86603    1.176033321144519755003932842605035798582582191630277832370366779122699981609915    -0.8904844745640839033398045742398248799790098730503361832841866759361014380423005
100    6    5    1.2509    -1.0585    1.142684727079391396620460536685840413899343526007190552117159173808160386772617    -1.101774191483476724285376083539566654466442482949589388518338934225233349198874
100    6    6    1.2509    -1.2509    1.106501853127784786457633986245100106764194402756783604628210182746994484790379    -1.319777719482167813581005766952431766080629474979847613194879774115061824911407
